% Model,TE and H2_array.mph,,
% Version,COMSOL 5.6.0.280,,
% Date,"Dec 2 2022, 14:38",,
% Dimension,3,,
% Nodes,20933,,
% Expressions,2,,
% Description,"Temperature, Temperature",,
% Length unit,mm,,
% x,y,z,T (K)
1.982606948,84.15,-1.7,312.6408064
2.7,84.15,-1.7,312.6482494
3,84.75,-2,312.7366432
3,84.75,-1.7,312.6998514
2.7,84.75,-1.7,312.6498535
1.458087574,84.8198027,-1.7,312.6457827
2.210481846,84.74898332,-1.7,312.6399762
1.982606948,85.35,-1.7,312.6510991
3,85.5,-1.7,312.6920435
2.7,85.35,-1.7,312.6592796
1.7026842,85.1314155,0.120228024,301.4818564
1.7,85.35,0,301.4928075
2.2,85.35,0,301.4843303
1.7,84.75,0,301.4996419
1.3,84.75,0,301.5529616
1.3,85.35,0,301.5424328
2.444264548,84.5044798,0.3,301.4083957
2.30918075,84.60728537,0,301.4748056
2.7,84.75,0,301.4559757
2.7,84.15,0,301.4335195
2.2,84.15,0,301.4705535
1.7,84.15,0,301.4822365
1.3,84.15,0,301.5307869
1.866483809,84.68641081,0.3,301.4421418
1.5,85.5,0.3,301.4767831
1.5,85.5,0,301.5130247
0.767332332,85.5,0,301.5573731
2.232667668,85.5,0,301.4706835
1.367892559,84.62158072,0.3,301.4853357
0.90918075,84.60728537,0,301.5575787
0.3,84.15,0,301.5365212
0.8,84.15,0,301.5493418
0.3,84.75,0,301.560764
0.920782956,84.89429246,0.3,301.5084724
0.8,85.35,0,301.561884
0.3,85.35,0,301.5511726
0,84.75,0,301.515515
0,84.75,0.3,301.4922563
0,85.5,0,301.5384381
0.759681725,85.5,0.3,301.5113204
0,85.5,0.3,301.4945838
2.240318275,85.5,0.3,301.4321986
2.7,85.35,0,301.4433135
3,85.5,0,301.39098
3,84.75,0.3,301.2936523
3,84.75,0,301.3503707
3,85.5,0.3,301.2884034
0.640040672,85.97575711,-2,312.7248985
0.3,85.65,-1.7,312.669325
0,86.25,-1.7,312.7158836
0,86.25,-2,312.7495247
0.3,86.25,-1.7,312.6700597
1.017393052,85.65,-1.7,312.663482
0.858576759,86.44216837,-1.7,312.6660664
1.466768342,86.16979331,-2,312.7206051
0.943104069,87,-2,312.734997
2.353100729,86.24868805,-2,312.7229898
2.297378439,87,-1.7,312.6822853
2.056895931,87,-2,312.7333819
3,87,-2,312.7517972
0.702621561,87,-1.7,312.6882867
0.3,86.85,-1.7,312.6813039
0,87,-2,312.7523112
0,87,-1.7,312.7127708
1.982606948,85.65,-1.7,312.6611031
1.017393052,86.85,-1.7,312.6693095
1.5,87,-1.7,312.6860124
1.458087574,86.3198027,-1.7,312.6630668
2.7,85.65,-1.7,312.6660048
3,86.25,-1.7,312.7159444
2.7,86.25,-1.7,312.6695842
3,86.25,-2,312.7584299
2.210481846,86.24898332,-1.7,312.6615111
1.982606948,86.85,-1.7,312.6687816
2.7,86.85,-1.7,312.6793643
3,87,-1.7,312.7168642
1.7,85.65,0,301.5079961
1.3,85.65,0,301.5556254
1.7026842,86.6314155,0.120228024,301.5061197
1.7,86.25,0,301.5246231
1.3,86.25,0,301.5769002
1.7,86.85,0,301.5168588
2.2,86.85,0,301.5086134
1.3,86.85,0,301.5657069
0.8,85.65,0,301.5737727
0.3,85.65,0,301.5609096
0.3,86.25,0,301.5844686
0.90918075,86.10728537,0,301.5815563
0,86.25,0,301.5435689
0,86.25,0.3,301.5154139
0.3,86.85,0,301.5736492
2.2,85.65,0,301.4962183
0.920782956,86.39429246,0.3,301.5319281
0.8,86.85,0,301.5849993
1.367892559,86.12158072,0.3,301.5096048
1.866483809,86.18641081,0.3,301.4675193
2.30918075,86.10728537,0,301.5000248
2.7,85.65,0,301.459203
2.444264548,86.0044798,0.3,301.4351548
2.7,86.25,0,301.4810189
2.7,86.85,0,301.4677681
2.232667668,87,0,301.4939582
2.240318275,87,0.3,301.4558178
3,87,0,301.4159521
1.5,87,0.3,301.4998416
1.5,87,0,301.5359024
0.767332332,87,0,301.5796866
0.759681725,87,0.3,301.5339185
0,87,0,301.5605239
0,87,0.3,301.5199715
3,86.25,0,301.3742748
3,86.25,0.3,301.3169208
3,87,0.3,301.3149593
0.640040672,87.47575711,-2,312.741938
2.353100729,87.74868805,-2,312.7391306
0.3,87.15,-1.7,312.6890085
0,87.75,-1.7,312.7332556
0,87.75,-2,312.7672119
0.3,87.75,-1.7,312.6868734
1.017393052,87.15,-1.7,312.6806946
1.466768342,87.66979331,-2,312.7388262
0.3,88.35,-1.7,312.6989812
0,88.5,-1.7,312.7281884
0,88.5,-2,312.7727389
0.702621561,88.5,-1.7,312.7059088
0.943104069,88.5,-2,312.7525112
0.858576759,87.94216837,-1.7,312.682237
2.297378439,88.5,-1.7,312.6986246
2.056895931,88.5,-2,312.7497663
3,88.5,-2,312.7712335
1.017393052,88.35,-1.7,312.6874491
1.5,88.5,-1.7,312.7033617
1.458087574,87.8198027,-1.7,312.6819909
1.982606948,87.15,-1.7,312.6783652
2.7,87.15,-1.7,312.6858404
3,87.75,-1.7,312.7370208
3,87.75,-2,312.7738484
2.210481846,87.74898332,-1.7,312.6769979
2.7,87.75,-1.7,312.6867778
1.982606948,88.35,-1.7,312.6864137
2.7,88.35,-1.7,312.6949441
3,88.5,-1.7,312.7247593
1.3,87.75,0,301.597923
1.367892559,87.62158072,0.3,301.5318114
0.90918075,87.60728537,0,301.6025022
1.3,87.15,0,301.5775319
1.7,87.15,0,301.5299928
1.7,87.75,0,301.5455566
1.3,88.35,0,301.5858805
1.7,88.35,0,301.5396204
2.2,87.15,0,301.5181818
2.7,87.15,0,301.4818079
1.866483809,87.68641081,0.3,301.4890664
2.30918075,87.60728537,0,301.5210735
2.2,88.35,0,301.5298097
2.444264548,87.5044798,0.3,301.4558219
2.7,87.75,0,301.5018412
1.5,88.5,0,301.5563581
1.5,88.5,0.3,301.5193743
0.767332332,88.5,0,301.59806
2.232667668,88.5,0,301.5155779
0.8,87.15,0,301.5952497
0.3,87.15,0,301.5822222
0.3,87.75,0,301.6046654
0.759681725,88.5,0.3,301.5509129
0.8,88.35,0,301.6049217
0.3,88.35,0,301.5929067
0,88.5,0,301.5785751
0,87.75,0,301.5582051
0,87.75,0.3,301.5342939
0.920782956,87.89429246,0.3,301.5538177
0,88.5,0.3,301.5332607
2.7,88.35,0,301.4889451
2.240318275,88.5,0.3,301.477192
3,88.5,0,301.4414481
3,87.75,0,301.4006535
3,87.75,0.3,301.3279203
3,88.5,0.3,301.3557217
0.640040672,88.97575711,-2,312.7585342
0,89.25,-1.7,312.7544537
0.3,88.65,-1.7,312.7063522
0,89.25,-2,312.7821532
0.3,89.25,-1.7,312.7031571
0.3,89.85,-1.7,312.7143369
0,90,-1.7,312.7432692
0,90,-2,312.7877536
0.702621561,90,-1.7,312.72083
1.017393052,88.65,-1.7,312.6982811
0.858576759,89.44216837,-1.7,312.6982277
1.466768342,89.16979331,-2,312.7552824
2.353100729,89.24868805,-2,312.7550328
0.943104069,90,-2,312.7683909
2.297378439,90,-1.7,312.7146322
2.056895931,90,-2,312.7649187
3,90,-2,312.7854203
1.982606948,88.65,-1.7,312.6936253
2.7,88.65,-1.7,312.701652
3,89.25,-2,312.7881356
3,89.25,-1.7,312.7579922
2.7,89.25,-1.7,312.7030464
1.017393052,89.85,-1.7,312.7025184
1.5,90,-1.7,312.7188855
2.210481846,89.24898332,-1.7,312.6931659
1.458087574,89.3198027,-1.7,312.6983649
1.982606948,89.85,-1.7,312.7029796
2.7,89.85,-1.7,312.7113169
3,90,-1.7,312.7438177
1.7026842,89.6314155,0.120228024,301.5470623
1.7,89.85,0,301.5577662
1.3,89.25,0,301.6174992
1.3,89.85,0,301.6060887
1.7,89.25,0,301.5660685
2.2,89.85,0,301.5496468
1.3,88.65,0,301.5967485
1.7,88.65,0,301.5505508
1.367892559,89.12158072,0.3,301.5506343
0.90918075,89.10728537,0,301.62184
0.8,88.65,0,301.6140961
0.3,89.25,0,301.6241966
0.3,88.65,0,301.600827
1.5,90,0,301.5763428
0.767332332,90,0,301.6197988
1.5,90,0.3,301.5401106
2.232667668,90,0,301.5350437
0.8,89.85,0,301.6252592
0.3,89.85,0,301.6138523
0.920782956,89.39429246,0.3,301.5725817
0,89.25,0,301.5778911
0,89.25,0.3,301.5540388
0,90,0,301.6001412
0.759681725,90,0.3,301.5738779
0,90,0.3,301.5558679
2.2,88.65,0,301.5393387
1.866483809,89.18641081,0.3,301.5087624
2.30918075,89.10728537,0,301.5414398
2.7,88.65,0,301.5041798
2.444264548,89.0044798,0.3,301.4754105
2.7,89.25,0,301.521922
2.240318275,90,0.3,301.497161
2.7,89.85,0,301.5083575
3,90,0,301.4596853
3,89.25,0.3,301.3453313
3,89.25,0,301.419272
3,90,0.3,301.3727534
0.640040672,90.47575711,-2,312.7719311
2.353100729,90.74868805,-2,312.7701315
0,90.75,-1.7,312.7679539
0.3,90.15,-1.7,312.7210892
0,90.75,-2,312.7958784
0.3,90.75,-1.7,312.7158645
1.017393052,90.15,-1.7,312.7118883
1.466768342,90.66979331,-2,312.7698728
0,91.5,-1.7,312.7598666
0,91.5,-2,312.7992181
0.3,91.35,-1.7,312.7288922
0.702621561,91.5,-1.7,312.7348929
0.943104069,91.5,-2,312.7813529
0.858576759,90.94216837,-1.7,312.7118748
2.297378439,91.5,-1.7,312.7281482
2.056895931,91.5,-2,312.7797172
3,91.5,-2,312.797647
1.982606948,90.15,-1.7,312.7099672
2.7,90.15,-1.7,312.7171242
3,90.75,-1.7,312.7638551
3,90.75,-2,312.8063483
2.7,90.75,-1.7,312.7174645
1.017393052,91.35,-1.7,312.716687
1.5,91.5,-1.7,312.7326684
1.458087574,90.8198027,-1.7,312.7130074
2.210481846,90.74898332,-1.7,312.7077962
2.7,91.35,-1.7,312.7252079
3,91.5,-1.7,312.7623822
1.982606948,91.35,-1.7,312.7173468
1.3,90.15,0,301.6176563
1.7,90.15,0,301.5706582
0.8,90.15,0,301.6353628
0.3,90.15,0,301.6223536
0.3,90.75,0,301.6451537
0.90918075,90.60728537,0,301.6426317
0,90.75,0,301.6032487
0,90.75,0.3,301.5749468
0.3,91.35,0,301.6339331
2.2,90.15,0,301.5590612
2.7,90.15,0,301.5234331
2.444264548,90.5044798,0.3,301.4940255
2.30918075,90.60728537,0,301.5612859
2.7,90.75,0,301.5417912
2.2,91.35,0,301.5698739
1.866483809,90.68641081,0.3,301.5310437
1.7,90.75,0,301.5860502
1.7,91.35,0,301.5796045
1.3,90.75,0,301.6379656
1.3,91.35,0,301.6259477
1.367892559,90.62158072,0.3,301.571794
0.920782956,90.89429246,0.3,301.5928644
0.8,91.35,0,301.645535
1.5,91.5,0,301.5957346
1.5,91.5,0.3,301.5586618
2.232667668,91.5,0,301.5549191
0.767332332,91.5,0,301.6407762
0.759681725,91.5,0.3,301.5943305
0,91.5,0,301.6196202
0,91.5,0.3,301.5822009
2.240318275,91.5,0.3,301.5164654
2.7,91.35,0,301.5294485
3,91.5,0,301.484075
3,90.75,0,301.4384259
3,91.5,0.3,301.4013087
3,90.75,0.3,301.3654016
0.640040672,91.97575711,-2,312.7857513
0,92.25,-1.7,312.7761624
0.3,92.25,-1.7,312.7289599
0.3,91.65,-1.7,312.7353912
0,92.25,-2,312.8102518
1.017393052,91.65,-1.7,312.7261481
1.466768342,92.16979331,-2,312.7827359
2.353100729,92.24868805,-2,312.7834723
2.297378439,93,-1.7,312.7409353
2.056895931,93,-2,312.7923468
3,93,-2,312.8106717
0.3,92.85,-1.7,312.7406662
0,93,-1.7,312.7711709
0.702621561,93,-1.7,312.7455428
0,93,-2,312.8108993
0.943104069,93,-2,312.7922461
0.858576759,92.44216837,-1.7,312.724691
1.017393052,92.85,-1.7,312.7288605
1.5,93,-1.7,312.744151
1.982606948,91.65,-1.7,312.7221789
2.7,91.65,-1.7,312.7306499
3,92.25,-1.7,312.77718
3,92.25,-2,312.8194194
2.7,92.25,-1.7,312.7308429
2.210481846,92.24898332,-1.7,312.7211226
1.458087574,92.3198027,-1.7,312.7256782
1.982606948,92.85,-1.7,312.7301262
2.7,92.85,-1.7,312.7384281
3,93,-1.7,312.775478
0.325223784,91.78333333,0.1,301.6298457
0.3,91.65,0,301.6421259
0.3,92.25,0,301.6641531
0.8,91.65,0,301.6538393
0.90918075,92.10728537,0,301.6615994
1.3,91.65,0,301.6365122
1.7,91.65,0,301.5893898
1.3,92.25,0,301.6569077
1.7,92.25,0,301.6040623
1.7,92.85,0,301.5976917
1.367892559,92.12158072,0.3,301.5907502
1.3,92.85,0,301.6445461
0.920782956,92.39429246,0.3,301.6117916
0.8,92.85,0,301.6639991
0.3,92.85,0,301.6523466
0,92.25,0.3,301.5940336
0,92.25,0,301.6262828
2.2,91.65,0,301.5783825
1.5,93,0,301.6140277
0.767332332,93,0,301.6570186
1.5,93,0.3,301.5780916
2.232667668,93,0,301.5710455
1.866483809,92.18641081,0.3,301.547244
2.30918075,92.10728537,0,301.5800706
2.2,92.85,0,301.5876471
2.7,91.65,0,301.544097
2.444264548,92.0044798,0.3,301.5142871
2.7,92.25,0,301.5607904
2.240318275,93,0.3,301.5327
2.7,92.85,0,301.5480168
3,93,0,301.5028463
0.759681725,93,0.3,301.6116778
0,93,0,301.6380179
0,93,0.3,301.5977283
3,92.25,0,301.4483339
3,92.25,0.3,301.3874952
3,93,0.3,301.4113742
0.640040672,93.47575711,-2,312.7963098
2.353100729,93.74868805,-2,312.7954469
1.017393052,93.15,-1.7,312.7358253
1.466768342,93.66979331,-2,312.7929804
0.3,93.75,-1.7,312.7398155
0.3,93.15,-1.7,312.7454109
0,93.75,-2,312.8226288
0,93.75,-1.7,312.7835353
0.3,94.35,-1.7,312.7523551
0,94.5,-1.7,312.7856073
0.702621561,94.5,-1.7,312.7565921
0,94.5,-2,312.8188819
0.943104069,94.5,-2,312.8033536
0.858576759,93.94216837,-1.7,312.7357033
1.458087574,93.8198027,-1.7,312.7354925
2.297378439,94.5,-1.7,312.7484207
2.056895931,94.5,-2,312.8010781
3,94.5,-2,312.815977
1.982606948,93.15,-1.7,312.7343053
3,93.75,-1.7,312.7883942
3,93.75,-2,312.8306606
2.7,93.15,-1.7,312.7436099
2.210481846,93.74898332,-1.7,312.7340227
2.7,93.75,-1.7,312.7425701
1.017393052,94.35,-1.7,312.7406273
1.5,94.5,-1.7,312.7544988
2.7,94.35,-1.7,312.7443626
3,94.5,-1.7,312.7810395
1.982606948,94.35,-1.7,312.7400638
1.7026842,94.1314155,0.120228024,301.599833
1.7,94.35,0,301.6100159
1.3,93.75,0,301.6720502
1.3,94.35,0,301.6586155
1.7,93.75,0,301.6199082
1.7,93.15,0,301.606263
1.3,93.15,0,301.6533587
2.2,94.35,0,301.6021668
2.2,93.15,0,301.5942984
1.367892559,93.62158072,0.3,301.6056329
0.90918075,93.60728537,0,301.6771175
1.866483809,93.68641081,0.3,301.563184
2.30918075,93.60728537,0,301.5951337
2.7,93.15,0,301.5598236
0.920782956,93.89429246,0.3,301.6254374
0.8,94.35,0,301.6781074
0.3,94.35,0,301.6668436
0.3,93.75,0,301.6795016
0,93.75,0,301.634777
0,94.5,0,301.6517132
0,93.75,0.3,301.6117968
0.3,93.15,0,301.658558
0.8,93.15,0,301.6710088
0,94.5,0.3,301.6080578
0.759681725,94.5,0.3,301.623339
0.767332332,94.5,0,301.6696451
2.240318275,94.5,0.3,301.5483038
2.232667668,94.5,0,301.5851552
2.7,94.35,0,301.5618681
2.7,93.75,0,301.575036
1.5,94.5,0.3,301.5910764
1.5,94.5,0,301.6267568
3,94.5,0,301.5154088
2.444264548,93.5044798,0.3,301.5293272
3,93.75,0.3,301.3962694
3,93.75,0,301.459101
3,94.5,0.3,301.4238819
0.640040672,94.97575711,-2,312.806452
0.3,94.65,-1.7,312.7551507
0,95.25,-1.7,312.7965687
0.3,95.25,-1.7,312.7499408
0,95.25,-2,312.8305862
0.3,95.85,-1.7,312.7589697
0,96,-1.7,312.7886465
0.702621561,96,-1.7,312.762814
0,96,-2,312.8283259
1.017393052,94.65,-1.7,312.7468057
0.858576759,95.44216837,-1.7,312.7442746
0.943104069,96,-2,312.8095325
1.466768342,95.16979331,-2,312.8020806
2.353100729,95.24868805,-2,312.8019268
1.017393052,95.85,-1.7,312.7472748
2.297378439,96,-1.7,312.7569423
2.056895931,96,-2,312.8086963
3,96,-2,312.8271259
1.5,96,-1.7,312.7610331
1.982606948,94.65,-1.7,312.7420335
2.7,94.65,-1.7,312.7499659
3,95.25,-1.7,312.7989561
3,95.25,-2,312.8354743
2.7,95.25,-1.7,312.7492423
2.210481846,95.24898332,-1.7,312.7397102
1.458087574,95.3198027,-1.7,312.7447203
1.982606948,95.85,-1.7,312.7477298
2.7,95.85,-1.7,312.7552899
3,96,-1.7,312.7857283
1.7026842,95.6314155,0.120228024,301.6103998
1.7,95.85,0,301.6203402
1.3,95.25,0,301.6842515
1.3,95.85,0,301.6699432
1.7,95.25,0,301.6310411
2.2,95.85,0,301.6120423
1.367892559,95.12158072,0.3,301.6180546
0.90918075,95.10728537,0,301.6893931
1.3,94.65,0,301.6658352
1.7,94.65,0,301.6183839
0,96,0,301.6615159
0.3,95.85,0,301.6774487
0,96,0.3,301.621401
0,95.25,0,301.6510255
0.920782956,95.39429246,0.3,301.6394416
0.3,95.25,0,301.691596
0.8,95.85,0,301.6897574
0,95.25,0.3,301.6227699
0.3,94.65,0,301.6710483
0.8,94.65,0,301.6833709
0.759681725,96,0.3,301.6346181
0.767332332,96,0,301.6803532
2.2,94.65,0,301.6066474
1.5,96,0,301.6368442
1.5,96,0.3,301.6014244
2.232667668,96,0,301.5942509
1.866483809,95.18641081,0.3,301.5737931
2.30918075,95.10728537,0,301.606588
2.7,94.65,0,301.5721921
2.444264548,95.0044798,0.3,301.5418402
2.7,95.25,0,301.5861847
2.240318275,96,0.3,301.5569837
2.7,95.85,0,301.5704092
3,96,0,301.5184933
3,95.25,0,301.4708491
3,95.25,0.3,301.4084276
3,96,0.3,301.4206077
0.640040672,96.47575711,-2,312.8121647
2.353100729,96.74868805,-2,312.8077038
0.858576759,96.94216837,-1.7,312.7496045
0.943104069,97.5,-2,312.8141835
1.466768342,96.66979331,-2,312.8081252
1.017393052,96.15,-1.7,312.7520075
0.3,96.75,-1.7,312.7551155
0.3,96.15,-1.7,312.7619226
0,96.75,-2,312.8373375
0,96.75,-1.7,312.7981034
0,97.5,-1.7,312.7973387
0.3,97.35,-1.7,312.7636079
0,97.5,-2,312.8309123
0.702621561,97.5,-1.7,312.7674293
2.297378439,97.5,-1.7,312.7611876
2.056895931,97.5,-2,312.8131007
3,97.5,-2,312.829949
2.7,96.15,-1.7,312.7569536
3,96.75,-1.7,312.8013046
3,96.75,-2,312.8436833
1.982606948,96.15,-1.7,312.7494112
2.7,96.75,-1.7,312.7549494
1.017393052,97.35,-1.7,312.7531287
1.5,97.5,-1.7,312.7656621
1.458087574,96.8198027,-1.7,312.7508212
2.210481846,96.74898332,-1.7,312.7453635
2.7,97.35,-1.7,312.7601321
3,97.5,-1.7,312.7949996
1.982606948,97.35,-1.7,312.7530638
0.8,96.15,0,301.6924003
1.3,96.15,0,301.6749838
0.3,96.15,0,301.6802461
0.3,96.75,0,301.6993662
0.90918075,96.60728537,0,301.6974096
1.7,96.15,0,301.6274849
2.7,96.15,0,301.5797111
2.2,96.15,0,301.6151976
2.444264548,96.5044798,0.3,301.551356
2.30918075,96.60728537,0,301.6156261
2.7,96.75,0,301.595673
2.2,97.35,0,301.6198073
2.7,97.35,0,301.5766301
2.232667668,97.5,0,301.60177
2.240318275,97.5,0.3,301.5638811
3,97.5,0,301.5194094
1.7,97.35,0,301.6292701
1.866483809,96.68641081,0.3,301.584206
1.7,96.75,0,301.6392525
1.367892559,96.62158072,0.3,301.6269464
1.3,96.75,0,301.6919673
1.3,97.35,0,301.6761849
1.5,97.5,0,301.6422389
1.5,97.5,0.3,301.6056334
0.767332332,97.5,0,301.685867
0.8,97.35,0,301.6965117
0.759681725,97.5,0.3,301.6399782
0.3,97.35,0,301.6845482
0,97.5,0,301.667093
0.920782956,96.89429246,0.3,301.6461028
0,96.75,0,301.6544434
0,96.75,0.3,301.6313718
0,97.5,0.3,301.623557
3,97.5,0.3,301.4279281
3,96.75,0,301.4979653
3,96.75,0.3,301.4245314
0.640040672,97.97575711,-2,312.81538
2.353100729,98.24868805,-2,312.8117078
2.297378439,99,-1.7,312.7640885
2.056895931,99,-2,312.8157756
3,99,-2,312.8347754
1.017393052,97.65,-1.7,312.7560595
1.466768342,98.16979331,-2,312.811223
0.3,97.65,-1.7,312.766536
0,98.25,-1.7,312.8016351
0,98.25,-2,312.8405654
0.3,98.25,-1.7,312.7578222
0.3,98.85,-1.7,312.766624
0.702621561,99,-1.7,312.7687478
0,99,-2,312.8326143
0.943104069,99,-2,312.8155086
0,99,-1.7,312.7990369
0.858576759,98.44216837,-1.7,312.7518696
1.982606948,97.65,-1.7,312.7523665
2.7,97.65,-1.7,312.7616229
3,98.25,-1.7,312.8089149
3,98.25,-2,312.8457384
2.7,98.25,-1.7,312.7592478
1.017393052,98.85,-1.7,312.7545191
1.5,99,-1.7,312.7676072
1.458087574,98.3198027,-1.7,312.7537191
2.210481846,98.24898332,-1.7,312.7495072
1.982606948,98.85,-1.7,312.7561718
2.7,98.85,-1.7,312.7640249
3,99,-1.7,312.7934713
2.444264548,98.0044798,0.3,301.5575275
2.30918075,98.10728537,0,301.6208211
2.7,97.65,0,301.5846553
2.2,97.65,0,301.6203994
2.7,98.25,0,301.6015442
2.2,98.85,0,301.6220635
1.7,97.65,0,301.632205
1.866483809,98.18641081,0.3,301.588226
1.7,98.25,0,301.6428724
1.7,98.85,0,301.6309402
1.3,97.65,0,301.6788824
1.367892559,98.12158072,0.3,301.629968
1.3,98.25,0,301.6946781
0.90918075,98.10728537,0,301.7004624
1.3,98.85,0,301.6773973
0.8,97.65,0,301.6963282
0.3,97.65,0,301.6845222
0.3,98.25,0,301.7022181
1.5,99,0,301.6417721
1.5,99,0.3,301.6054579
2.232667668,99,0,301.6003959
0.767332332,99,0,301.6853728
2.240318275,99,0.3,301.5623838
2.7,98.85,0,301.5796865
3,99,0,301.5210532
3,98.25,0,301.5120245
3,98.25,0.3,301.4430804
0.759681725,99,0.3,301.639713
0.8,98.85,0,301.6979421
0.3,98.85,0,301.6852528
0,99,0,301.6667548
0.920782956,98.39429246,0.3,301.6487063
0,98.25,0.3,301.634076
0,98.25,0,301.6622565
0,99,0.3,301.6272478
3,99,0.3,301.4315224
0.640040672,99.47575711,-2,312.8163087
2.353100729,99.74868805,-2,312.8125851
1.017393052,99.15,-1.7,312.7569794
1.466768342,99.66979331,-2,312.8123741
0.3,99.75,-1.7,312.7588165
0.3,99.15,-1.7,312.7667589
0,99.75,-2,312.8417812
0,99.75,-1.7,312.8027502
0.3,100.35,-1.7,312.7679465
0.702621561,100.5,-1.7,312.769441
0,100.5,-2,312.8325274
0.943104069,100.5,-2,312.8161779
0,100.5,-1.7,312.7992255
1.458087574,99.8198027,-1.7,312.7547898
0.858576759,99.94216837,-1.7,312.7531758
2.297378439,100.5,-1.7,312.7628729
2.056895931,100.5,-2,312.8146442
3,100.5,-2,312.8327813
1.017393052,100.35,-1.7,312.7557222
1.5,100.5,-1.7,312.767267
1.982606948,100.35,-1.7,312.7553361
2.210481846,99.74898332,-1.7,312.7502185
2.7,100.35,-1.7,312.7637944
3,100.5,-1.7,312.7975599
3,99.75,-1.7,312.806527
2.7,99.75,-1.7,312.7603264
3,99.75,-2,312.84895
1.982606948,99.15,-1.7,312.7545356
2.7,99.15,-1.7,312.7633628
1.7,99.15,0,301.6290648
1.3,99.15,0,301.6766095
1.3,99.75,0,301.6905804
1.3,100.35,0,301.6711597
1.367892559,99.62158072,0.3,301.6264554
1.7,100.35,0,301.6238662
1.7,99.75,0,301.6375858
0.90918075,99.60728537,0,301.6968151
2.2,99.15,0,301.6162579
2.7,99.15,0,301.5808982
1.5,100.5,0.3,301.5970796
1.5,100.5,0,301.6331395
2.232667668,100.5,0,301.5921579
0.767332332,100.5,0,301.6770844
2.7,100.35,0,301.5724006
2.240318275,100.5,0.3,301.5553432
3,100.5,0,301.5155688
2.2,100.35,0,301.6150476
2.7,99.75,0,301.593634
1.866483809,99.68641081,0.3,301.583744
2.30918075,99.60728537,0,301.6143853
2.444264548,99.5044798,0.3,301.5497646
0.8,99.15,0,301.6939344
0.3,99.75,0,301.6982715
0.3,99.15,0,301.6825386
0.759681725,100.5,0.3,301.6312613
0.8,100.35,0,301.6922134
0.3,100.35,0,301.6791256
0,100.5,0,301.6588129
0.920782956,99.89429246,0.3,301.6441531
0,99.75,0.3,301.6307954
0,99.75,0,301.6588599
0,100.5,0.3,301.619647
3,100.5,0.3,301.4305811
3,99.75,0,301.4940051
3,99.75,0.3,301.4209144
0.640040672,100.9757571,-2,312.8151595
0.3,100.65,-1.7,312.7664466
0,101.25,-2,312.8387411
0,101.25,-1.7,312.8042761
0.3,101.25,-1.7,312.7568614
0.3,101.85,-1.7,312.7653481
0,102,-1.7,312.7917827
0,102,-2,312.8311189
0.702621561,102,-1.7,312.7664737
1.017393052,100.65,-1.7,312.7570389
0.858576759,101.4421684,-1.7,312.7515223
0.943104069,102,-2,312.813868
1.466768342,101.1697933,-2,312.8107912
2.353100729,101.2486881,-2,312.8110006
1.017393052,101.85,-1.7,312.7535952
1.5,102,-1.7,312.7654804
2.297378439,102,-1.7,312.7609846
2.056895931,102,-2,312.8129998
3,102,-2,312.8302845
1.982606948,100.65,-1.7,312.7528358
2.7,100.65,-1.7,312.7623065
3,101.25,-1.7,312.8046612
3,101.25,-2,312.8468689
2.7,101.25,-1.7,312.7583289
2.210481846,101.2489833,-1.7,312.7486319
1.458087574,101.3198027,-1.7,312.7528907
1.982606948,101.85,-1.7,312.7542611
2.7,101.85,-1.7,312.7617211
3,102,-1.7,312.7950654
1.7026842,101.6314155,0.120228024,301.5972251
1.7,101.85,0,301.6055046
1.3,101.25,0,301.6781554
1.3,101.85,0,301.6559284
1.7,101.25,0,301.6238852
2.2,101.85,0,301.5985029
1.3,100.65,0,301.6661477
1.7,100.65,0,301.6182154
2.7,100.65,0,301.5718977
2.2,100.65,0,301.6058993
0.8,100.65,0,301.6833764
0.3,100.65,0,301.6724886
0.3,101.25,0,301.6860611
0.90918075,101.1072854,0,301.684903
0.920782956,101.3942925,0.3,301.6313842
0.8,101.85,0,301.6781163
